Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
513,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/big-story/icici-prudential-multi-asset-canara-robeco-large-cap-sbi-balanced-advantage-nippon-india-small-cap-motilal-oswal-midcap-five-funds-to-consider-this-diwali-for-long-term-investing/article70172655.ece,Persistent Systems,chips,Positive,0.2,0.191,0,"ICICI Prudential Multi-Asset, Canara Robeco Large Cap, SBI Balanced Advantage,"
514,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,chips,Positive,0.2,0.162,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
515,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,chips,Positive,0.2,0.162,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
516,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-end-marginally-lower-ahead-of-christmas-trent-shriram-finance-gain/article70433461.ece,Persistent Systems,gold silver copper,Negative,0.475,0.086,0,"Sensex, Nifty end marginally lower ahead of Christmas holiday; Trent,"
517,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-6-november-2024/article68832948.ece,Persistent Systems,gold silver copper,Negative,0.55,0.048,0,"Stock Market Highlights November 6, 2024: Sensex gains 901 pts,"
518,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,gold silver copper,Negative,0.475,0.059,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
519,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,gold silver copper,Negative,0.475,0.059,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
520,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-10-may-2024/article68157891.ece,Persistent Systems,gold silver copper,Positive,0.45,0.136,0,"Share Market Highlights 10 May 2024: Sensex and Nifty rebound,"
521,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-19-january-2024/article67752291.ece,Persistent Systems,gold silver copper,Positive,0.375,0.103,0,Share Market Highlights 19 January 2024: Indices rebound after three-day
522,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-20-march-2024/article67968817.ece,Persistent Systems,gold silver copper,Negative,0.4,0.071,0,"Share Market Highlights 20 March 2024: Sensex, Nifty rebound led"
523,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-24th-february-2025/article69254304.ece,Persistent Systems,gold silver copper,Negative,0.475,0.097,0,Share Market Highlights 24th February 2025: Markets bleed: Sensex tanks
524,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-27-march-2024/article67994226.ece,Persistent Systems,gold silver copper,Positive,0.475,0.095,0,"Share Market Highlights 27 March 2024: Sensex gains 526 pts,"
525,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/q1-results-2025-infosys-tata-consumer-products-dr-reddy-bajaj-housing-finance-force-motors-aditya-birla-dixon-paytm-zee-q1-result-live-updates-23-july-2025/article69845215.ece,Persistent Systems,gold silver copper,Positive,0.75,0.074,0,Q1 Results Highlights 23 July 2025: Force Motors posts 53%
526,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/sensex-nifty-open-higher-on-global-cues-bajaj-housing-finance-lists/article68647300.ece,Persistent Systems,gold silver copper,Positive,0.3,0.1,0,"Sensex, Nifty open higher on global cues; Bajaj Housing Finance"
527,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/sensex-nifty-trade-lower-it-stocks-drag-banking-and-nbfcs-react-to-rbi-repo-rate-cut/article69430337.ece,Persistent Systems,gold silver copper,Negative,0.3,0.058,0,"BSE Sensex, Nifty trade lower, IT stocks drag, banking and"
528,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,gold silver copper,Negative,0.4,0.114,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
529,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,gold silver copper,Negative,0.4,0.114,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
530,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/top-movers-on-nse-bse-24th-dec-2025-sensex-nifty-50-flat-ahead-of-christmas-holiday-it-stocks-slip-hindalco-shriram-finance-apollo-dr-reddys-wipro-reliance/article70432873.ece,Persistent Systems,gold silver copper,Positive,0.375,0.158,0,"Top movers on NSE, BSE 24th Dec 2025: Sensex, Nifty"
531,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stocks-that-will-see-action-todaymarch-20-2024/article67970868.ece,Persistent Systems,gold silver copper,Positive,0.4,0.086,0,"Stocks that will see action today—March 20, 2024"
532,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/big-story/icici-prudential-multi-asset-canara-robeco-large-cap-sbi-balanced-advantage-nippon-india-small-cap-motilal-oswal-midcap-five-funds-to-consider-this-diwali-for-long-term-investing/article70172655.ece,Persistent Systems,gold silver copper,Positive,0.375,0.111,0,"ICICI Prudential Multi-Asset, Canara Robeco Large Cap, SBI Balanced Advantage,"
533,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,gold silver copper,Positive,0.2,0.148,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
534,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,gold silver copper,Positive,0.2,0.148,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
